"text","val"
"@ailuj199 ich kaufe mir gar nicht so viel merch. Aber irgendwie verschwindet mein Geld ","negative"
"@poemprose sirf chemistry mein meri marx kam aey they ","negative"
"RT @parodevi: dil mein mere hai dard-e-deadline ","negative"
"RT @parodevi: dil mein mere hai dard-e-deadline ","negative"
"@DasAnnaLisa Iwie spinnt mein Twidder, sehe keinen RT außer den von @CryingD0g, wo nix drinsteht. ","negative"
"RT @FloptimusCrime: @RootKanal @ManUtd fans shock mein players mauj mein ","negative"
"RT @parodevi: dil mein mere hai dard-e-deadline ","negative"
"RT @parodevi: dil mein mere hai dard-e-deadline ","negative"
"Wer hat mein Trinken geschüttelt. &gt;","negative"
"@Lyannachan oh gott...😢 wie ist so was denn möglich, wie schrecklich 😣😔 mein beileid ","negative"
"@Hasnaat_ 15 14 saal ki umer mein I wasn't ever aware of this nude thing kay aesa bhi kuch hota hai  lyf iz a lie","negative"
"@RootKanal @ManUtd fans shock mein players mauj mein ","negative"
"ek din mein jitna parhnay ka target karti hou, uska quarter bi nahi hota ((","negative"
"Oh, mein persönlicher Bug des Tages, der mich zur Weißglut bringt  https://t.co/97qZM0ZPyh","negative"
"RT @parodevi: dil mein mere hai dard-e-deadline ","negative"
"dil mein mere hai dard-e-deadline ","negative"
"Morgen ist mein Monat Premium vorbei. ","negative"
"wir haben bei uns im dorf keinen guten lieferdienst nur dieses scheiss joeys und die verkaufen mein lieblingssandwich nicht mehr ","negative"
"TSCHÜSS MEIN BABY. ","negative"
"Ich habe mein Bestes gegeben  @Kuchngeschmack https://t.co/cYPyEpnrWu","negative"
"RT @Obey_meera: Me: Aur kya chal rha hai ?\nHe: Fogg\nMe: Bc woh yahan ni India mein chal rha ha. \n\nAnd then he left me.... \n#foreveralone …","negative"
"@aweSAM_tweets und dabei wollte sie mein Video angucken statt fremd-spaß-haben ","negative"
"Me: Aur kya chal rha hai ?\nHe: Fogg\nMe: Bc woh yahan ni India mein chal rha ha. \n\nAnd then he left me.... \n#foreveralone (((","negative"
"@HorrendousBoi 10 mein 150 main se 140 ( or 1 year mein maths hi nahi","negative"
"@UmairFarook @tubzhoney LOOL sachi mein  Isam se kesy block hua jae :P ?","negative"
"@nawreen_dvn ab maths mein bakri hogaya ","negative"
"RT @JoyBagHR2: @dhaivatraval Bhai, der ho gaya aane mein. Ek problem thi. Sorry!...  TERAA SURROOR IN CINEMAS","negative"
"He fallado Mein Land en el último cuarto ","negative"
"@Taudelgamer @MrTaros Schade :( \n\nPS: Wenn Du meine Twitter-Bio anguckst, siehst Du vielleicht, dass mein Flame nicht ernst war, Du Nase ","positive"
"Mein Vater ist heute 46 geworden, meine jungen Eltern werden langsam alt ","negative"
"Heute viel später aös gewollt, weil mein Internet streikt \nSo geht es also mit Verspätung weiter bei... https://t.co/t7nUIh1eTG","negative"
"lernstatus: habe mein mäppchen vergessen ","negative"
"@dhaivatraval Bhai, der ho gaya aane mein. Ek problem thi. Sorry!...  TERAA SURROOR IN CINEMAS","negative"
"@_Ron_Ja_ ""Wie kann man so ein Anti wie so sein wollen?""\nMein Bruder ist voll unreis  \n2/2","negative"
"@BlindeBotschaft oh hase, hoffe du bist mir nicht böse aber Jesse ist halt schon seit 1,5 Jahren mein Bae &amp; Men Crush #1 ","negative"
"@Rainbowcaaat ICH HABE MIR NUR WAS AUF TUMBLR ANGEGUCKT UND MEIN TUMBLR IST FAST NUR PORN OKAY ","negative"
"Kahan Asaan hota hai kisi Aesye ko\nSamjhana k....jis ki zaath mein\nPewasth humari jaan hoti hai..... ","negative"
"@DatDummkopf MEIN ARMES BETTINALEIN. ","negative"
"Take nothing but pictures, \nLeave nothing but footprints,\nKill nothing but time.\nBring nothing but memories....\n\n#iluvBudays! ","negative"
"@Bonnie_strange wann bekommst du von Jackie endlich mein Paket? ( 💕💕💕 https://t.co/RXtifrJuah","negative"
"Einen tweet von @_DerSilver favorisiert und mein Handy stürzt ab ","negative"
"@Internetsaft naja wenigstens bei einen läuft es gut ich hatte gerade ein Spiel wo einfach mein gesamtes Team afk gegangen ist ","negative"
"Bin ich der Einzige, der sich mit #TheCountLucanor schwer tut? Bei Metacritic und Steam schneidet es ja ganz gut ab.Vllt nicht mein Genre?","negative"
"Heute Abend Fußball #EuropaLeague vs #GNTM \ndie Wahl der Qual\n\nmein Leben ist nicht leicht ","negative"
"RT @B3RKE_S: @nelenicola_ OHH NEIN NERKEL GEHT ES FIR GUT?!!! SOLL ICH DIR EINEN TEEE MACHEN DU ARME (( PASS JAA AUF DICH AUF MEIN SOHNEM…","negative"
"@commando1336 @DerKruemell Woooow  Ich kann Krümmel halt nachvollziehen, hab auch kein Sofa  Dafür ist mein Stuhl gemütlich :^)","negative"
"@nelenicola_ OHH NEIN NERKEL GEHT ES FIR GUT?!!! SOLL ICH DIR EINEN TEEE MACHEN DU ARME (( PASS JAA AUF DICH AUF MEIN SOHNEMANN!","negative"
"@wolowizard64 Dann Abi?  Döner in der Stundenpause hat mein Leben geprägt...","negative"
"Ich möchte mich bei euch entschuldigen dafür dass mein Verhalten laut Erna's Aussage #Unterschicht ist ","negative"
"@JetSetAkbar MEIN HANDY IST GERADE AM ARSCH DER WELT\n\nich hol es ","negative"
"In der Sonne könnte man es fast für sowas wie Frühling halten. Mein grüner Daumen zuckt auch schon - aber es wird noch Nachtfröste geben ","negative"
"I Think My Wifi Took The Song....\n""Dheere Dheere Se Meri Zindagi Mein Aana""\nToo Seriously :P  :( :( :V :/","positive"
"Mein Telefon hat sein Android 6 Update immernoch nicht wiedergefunden ","negative"
"@KrokoCrafter @vodafoneservice Mein's ist immer noch mega langsam ","negative"
"@zeitonline Mein jährlicher Sachsen-Urlaub fällt jetzt schon zum 2. Mal in Folge ins Wasser  #stoppegida","negative"
"RT @ClureX_: Ik weis es doch nit was mit mein PC Los ist :O 2 Bildschirm Defekt  Aber Streamen kann ich wieder, also GO ! https://t.co/2X…","negative"
"RT @a3n_i_: Diese Lose steht mir im Weg und kann mein Lebenswunsch zerstören.. #cry @janmeyer @andreschiebler @cengiz","negative"
"Diese Lose steht mir im Weg und kann mein Lebenswunsch zerstören.. #cry @janmeyer @andreschiebler @cengiz","negative"
"Mein Lieblings-Habenwill-Produkt von @manomama, eine wundervolle Schurwolljacke, kostet gerade ""nur"" 137€ statt 229€. Und ich bin pleite ","negative"
"""Neeeeeeeeend"" To ""Bachpan"" Mein,\n""Aati"" Thi,\n,\n .*"" TaNhA ""*,\n,\nAb To Bus zindagi sy""Thakkkk"" Kr ""So ""Jaatay"" ""Hain,.,.,!","negative"
"OMG! Der neue #tegut im Rebstock führt mein Lieblingsweingut :D Leider nur die eine Sorte  #wein #wine https://t.co/5NPBcjOMzP","negative"
"LÄSST MEIN ELISA-GLAS FALLEN &gt;","negative"
"Ik weis es doch nit was mit mein PC Los ist :O 2 Bildschirm Defekt  Aber Streamen kann ich wieder, also GO ! https://t.co/2XKoRM2HUy","negative"
"@ApkiPohnchSyDur banda paishi kewl hota ya ni hota  Mein nahi hu :/","negative"
"@ApkiPohnchSyDur Point !\nKash mein b kewls hota ","negative"
"@ApkiPohnchSyDur Bhai Urdu Likh lo \nmein Chobees July ko MOMBATTI ko PHONK maarta hun !\nLazmi Firangi ban'na hy ??","negative"
"Mein Hund hasst mich jetzt, weil ich versucht habe, ihm Medizin gegen seine Entzündung ins Ohr zu tun. Gelungen ist es mir noch nicht. ","negative"
"RT @unkunkel: Cheffi futtert ohne mich Pizza und hier wabert nun ein ziemlich leckerer Geruch durch die Kanzlei direkt in mein Büro. ","negative"
"Habe Passfotos von mir machen lassen. Mein erster Gedanke war ""adrett"". Fühle mich nun schmutzig &gt;","negative"
"Mein Spotify Premium ist gerade abgelaufen.","negative"
"Cheffi futtert ohne mich Pizza und hier wabert nun ein ziemlich leckerer Geruch durch die Kanzlei direkt in mein Büro. ","negative"
"@AlinaaSophia hat mein scheiss Kurs gesagt ","negative"
"@MichaelPetat @RomymonTwitch @Die4Ever__De mein kater wurde so gefesselt ","negative"
"@ZDF danke für das Bescheidgeben. Mein Schwiegervater wollte gestern schon Biathlon bei uns gucken, aber das wurde ja vorverlegt ","negative"
"hab ausversehen mir nem grünen edding mein handy display mit 2strichen angemalt&amp; das geht nicht mehr weg ","negative"
"RT @dreamofpilots: Mit Internetfreunden skypen ist nicht so mein Ding, hab immer Angst dass die mich plötzlich dadurch komisch finden?","negative"
"Mit Internetfreunden skypen ist nicht so mein Ding, hab immer Angst dass die mich plötzlich dadurch komisch finden?","negative"
"@ViolenceSenpai deine Meinung? Dass ich in mein Loch kriechen und mich umbringen soll? Sry dass ich darauf nicht höre \n\nLeci","negative"
"Ich habe das erste Mal seit Jahren mein Kopfhörer zu Hause vergessen. Jetzt muss ich den Gesprächen von anderen Leuten zuhören. ","negative"
"Koi apne header mein he bsalo. -_- (","negative"
"@fuumarshmallow ich mein nur vlt hilfts die schneller und besser zu lernen aber wenn die ne liste erstellen habt ihr sowas wohl nicht ","negative"
"@BlizzardCSEU_DE mein Overwatch beta key ist noch nicht da ","negative"
"So eine Kake &gt; ich geh am Wochenende trotzdem meinen Plänen nach mein Körper kann mich mal.","negative"
"Ye saaath waly room sy tuk tuk ki awaaaz kun aarahii??? :/ kon h uddr??? :/  hdd h jb mein akaili hoti hun tbhi kch ajeb hota..;( (","negative"
"@der_haider @radipiz Like seine Vids immer, aber Neuvertonung ist nicht so mein Humor. ","negative"
"RT @PiaCake620: Mein Bruder klaut mir immer alles und versteckt es ...  er ist 4 Jahre alt... Was habe ich falsch  gemacht ?! 😂😂","negative"
"ich hab hunger weil ein kind mir MEIN essen geklaut hat ","negative"
"Mein White Chocolate Mocha ist leer (","negative"
"@SalomonPopp aber ich mag mein Z3C ","negative"
"@ne_ratte  ohje mein Beileid","negative"
"RT @BeLikeParii: @KoiHorNaviTazi  *Dur reh k bhi mujhsy tum meri yaadon mein rehna kabhi alvida na kehna ((","negative"
"@KoiHorNaviTazi  *Dur reh k bhi mujhsy tum meri yaadon mein rehna kabhi alvida na kehna ((","negative"
"@hiitahaa sahi hai mein jaraha hun ","negative"
"@georgkaser Ja, mein nächster PC sowieso, bisher hald keine Zeit/Nerv zur Migration.. ","negative"
"Mein Laptop mag nicht mehr  weder #sims4 noch #unravel und #blackdesertonline schon gar nicht \nAlso ist heute #bügeln mit #gameofthrones","negative"
"RT @PesevenkTv: Digga will Youtube mich eingentlich ficken wieso kann ich nicht mein Video hochladen  !!!! https://t.co/0JGDgk8lIv","negative"
"@schreibrephorm @nanunana249 Leider sonst hätte ich mein Essay schon geschrieben ","negative"
"Wajood ke naseeb mein hai bhikari banna, Par zaat bhikari nahi ban sakti. ","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"Wollte Kaffee machen, aber wir haben keine Milch und mein Magen packt keinen schwarzen Kaffee mehr.  Ein trauriger Morgen.","negative"
"Ich habe mein Handy daheim vergessen  Dass mir sowas auch passiert...","negative"
"@KainatRF @mahnoor Mujy b  mein itni moti to ni 😭😭","negative"
"@itsSharukh ( Karachi mein hoti tou share krti","negative"
"ich wache in den letzten tagen immer gegen 9 auf obwohl mein wecker erst um 11 klingelt ","negative"
"@Gruftinchen Mein Beileid ","negative"
"@Nutellafuchs ICH MEIN JA AUCH NUR BIS DU ES BEI SEITE LEGST !!!!!! ","negative"
"Mein Magen macht Geräusche ((","negative"
"@unge sollte ich jemals sterben ( vlt auch nicht  bin  cool )währe mein letzter wille Ungeschlagen Folge 100 gesehen  haben xD ","negative"
"@DakiDax mein S6Edge hat immer noch kein Update abbekommen ","negative"
"Mein Internet sollte heute geschaltet werden.\n\nAber es ist noch iein Internet da ","negative"
"@chicken_skink Was für Pirat? Partei?\nMein rechtes Ohrloch ist nämlich ständig entzündet, ich kann ihn gar nicht rechts tragen ","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"Lagta hai ""AAP"" ki bhens bi ab Jayegi  paani mein...  https://t.co/T39Ap24GsQ","negative"
"@abd_tweets People are too fast, 1 minute mein hi tha Timex 15421 watch is gone ","negative"
"Heute ist definitiv nicht mein Tag. Alles geht schief. Will wieder in mein Bett  #notjustsad","negative"
"Ich hätte nichts dagegen, wenn mein Bus heute nicht gekommen wäre ","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"Mein Raum ist sehr kalt ","negative"
"@pxlsannnchen mein Beileid wir schreiben heute Mathe und ich kapier des net ","negative"
"Als ob mein Handy über Nacht nicht geladen hat ( fuck my life. Was ist jetzt, wenn das neue Album von fewjar rauskommt oder sonst was??","negative"
"RT @Nazar2014Nazar: @ebidallas mein beileid ","negative"
"Ich will mein Bett nicht verlassen  https://t.co/xzbHZOFZNH","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"muhje raat mein neend nahi athi, suhba muhje neend athi hai, ab kyaa karun btao aap log  \n\n**Prem**","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"RT @Lakshmila_: #lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mm…","negative"
"Naiiiiiin mein Spotify Premium ist abgelaufen ","negative"
"#lakshmila Retweet if u miss lakshmila :-(  Mein Pareshaan &lt;3 #wewantlakshmilascenes @y_u_k_k_u @Lakshmila_ https://t.co/mmBHDH35Uz","negative"
"Mumbai mein match hi nahi rakha hai kamino ne. ","negative"
"Mein Mitbewohner ist krank. NOCHMAL. ","negative"
"@dhaansu_handle gaadi chalana hai, gaadi mein baithna nai hai ","negative"
"@ConCrafter Ich kann nicht schlafen weil mein Hals soo weh tut und ich auch noch Neurodermitis habe! ( 🤒😷","negative"
"New Dehli:\nInteha Pasand Tanzeem Ny 'Kolkata' Mein Bhi Pak-Bharat Match Karny Par Dhamki Dedi..\nHEy AfsOs MooDi Sarkar\n&amp;\nGanja Shareef ","negative"
"Ich sollte schlafen gehen...\nAber andernfalls will mein Kopf nicht ","negative"
"New Dehli:\nInteha Pasand Tanzeem Ny 'Kolkata' Mein Bhi Pak-Bharat Match Karny Par Dhamki Dedi..\nHEy AfsOs MooDi Sarkar\n&amp;\nGanja Shareef ","negative"
"So es REICHT! Ich rufe gleich #domian an und heule mein Problem aus die Frau macht mich fertig!! Ich kann nicht mehr  :D :D","negative"
"@minzt33  aber mein boosted riven ist lv vlesk ","negative"
"@pwnrschn warum?\nich mein nur dich ","negative"
"Mööööh ... mein Handy weigert sich, instagram runterzuladen! ","negative"
"@dunixcool @Kuchngeschmack hab mein Pegidashirt leider auf die Schnelle nicht gefunden ","negative"
"RT @FantouGames: Warum geht mein Netflix jetzt nicht mehr? ","negative"
"Warum geht mein Netflix jetzt nicht mehr? ","negative"
"@place2callmyown ich geb' mein bestes! Aber wenn ich sterbe, dann tut es mir leid ","negative"
"Anonym sagte: Mein Freund findet sich nicht schön und mag es nicht fotografiert zu werden  Leider führen... https://t.co/v6CVBrQiaq","negative"
"@pupshori aber kento ist mein soulmate ","negative"
"Ich vermisse mein The Vaccines Shirt. ","negative"
"@WeeendyKeks nicht ohne Mein Sumpex Level 100 ","negative"
"Mein Hamster ist gerade Gestorben ich bin echt traurig \n\n(","negative"
"@loneliestboy @loslabern Mein Bruder wohnt halt in Karlsruhe, das macht's easy für uns. ","negative"
"Mein Leuchte Stift ist kaputt ","negative"
"@legendofcatlady mein Beileid ","negative"
"@AhmedDamn mein abhi 'son pari' wala title song tweet karnay wali thi phir tum mujhay lameness pe lecture detay ","negative"
"@miss_dabangg larki hone ke fayede... Mujhe roti mein jam lgana hi aata h bs ","negative"
"@legendofcatlady mein Beileid...  Wünsche eurer Familie viel Kraft für die kommenden Tage!","negative"
"@legendofcatlady Ohje das tut mir leid,mein Beileid  fühl dich ganz doll gedrückt ♥ ♥ bin gedanklich bei dir","negative"
"@xxdiamondgirlx was ?! Nächste woche beginnt mein neues Semester  Ich habe keine Ferien bis Anfang august ","negative"
"@Juliia_1991 mein beileid rip ","negative"
"Emma überfordert mich und mein Gehirn gerade ","negative"
"@cizza0502 nimm ne Zitrone....... ok ich halt mein maul ","negative"
"Kya hua agar dil mein tere mujhko lekar kuch nhi hai... Thori thori hi sahi per saansein ab bhi chal rahi'n hain... ","negative"
"@DeathMetalMods  dann muss mein N5 doch mal kaputt gehen. Geld von Google zurück und so https://t.co/gd2wpDNGsV","negative"
"@earliboy @YouTube wenn du jemanden für P Vs Z 2 brauchst melde ich mich gerne. Mein neuer pc kommt nur leider erst nächten Monat ","negative"
"Damals als ich noch Prestige 2 war \nUnd mein 'Scuf ist für Noobs' emblem noch nicht hatte\n\nUnd ein schönes emblem https://t.co/nFRPG2pC6F","negative"
"RT @Yunokachu: Irina: ""Wieso haben so viele Leute im Moment Liebeskummer?""\nMe: ""Ja hab ich auch ganz krass!!!""\nMarcel: ""MEIN PUFFREIS (((…","negative"
"@LordTrevass queria viu mein ","negative"
"@ankitabardhan Dear Dil, itni science pyaar karne mein laga li hoti, to aaj ye halat na hoti. ","negative"
"@FlatRateJokes @halbhogan Sorry wenn mein deutsch nicht so gut ist als wie das von euch ","negative"
"Irina: ""Wieso haben so viele Leute im Moment Liebeskummer?""\nMe: ""Ja hab ich auch ganz krass!!!""\nMarcel: ""MEIN PUFFREIS ((( "" \n\nxDD","negative"
"@Malaimaark sorry guys itna waila nahe ho mein ","negative"
"@knuspermagier Mein altes iPhone hatte das nicht und laut den Storemenschen sei das auch zu laut. :/ Ich bin verunsichert und traurig. (((","negative"
"@CorruptedCast @Badortwitto Badorrupted is still real. Zerstört nicht die träume eines kleinen fangirls ((( ich brauche mein badorrupted","negative"
"@DukhiHotLadki nahi \nMain to bas corona ki bottle mein aana wala beer hun ","negative"
